,game_name,game_url,steam_rating
424,Higurashi When They Cry Hou - Ch.1 Onikakushi,https://steamdb.info/app/310360/,91.45%
425,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,https://steamdb.info/app/410320/,91.45%
426,"Cook, Serve, Delicious!",https://steamdb.info/app/247020/,91.44%
427,Geometry Arena,https://steamdb.info/app/1255650/,91.44%
428,Zenge,https://steamdb.info/app/461840/,91.42%
429,Zup! F,https://steamdb.info/app/601220/,91.41%
430,Raging Loop,https://steamdb.info/app/648100/,91.41%
431,Rusty Lake: Roots,https://steamdb.info/app/532110/,91.41%
432,SHENZHEN I/O,https://steamdb.info/app/504210/,91.41%
433,Summer Pockets,https://steamdb.info/app/897220/,91.40%
434,Battle Chef Brigade,https://steamdb.info/app/452570/,91.40%
435,Coloring Game 2,https://steamdb.info/app/1216200/,91.40%
436,Total War: WARHAMMER II,https://steamdb.info/app/594570/,91.39%
437,Hentai Girl Karen,https://steamdb.info/app/1004240/,91.39%
438,STORY OF SEASONS: Friends of Mineral Town,https://steamdb.info/app/978780/,91.38%
439,PAYDAY: The Heist,https://steamdb.info/app/24240/,91.38%
440,Mad Father,https://steamdb.info/app/483980/,91.37%
441,The Curse of Monkey Island,https://steamdb.info/app/730820/,91.37%
442,Trick & Treat,https://steamdb.info/app/497640/,91.37%
443,Contradiction - the all-video murder mystery adventure,https://steamdb.info/app/373390/,91.36%
444,Akane,https://steamdb.info/app/884260/,91.36%
445,Mandagon,https://steamdb.info/app/461560/,91.35%
446,Heartbound,https://steamdb.info/app/567380/,91.35%
447,永冻之壳 The Shell of Permafrost,https://steamdb.info/app/976940/,91.35%
448,Draw Puzzle,https://steamdb.info/app/664180/,91.35%
449,Darkwood,https://steamdb.info/app/274520/,91.34%
450,"Cook, Serve, Delicious! 3?!",https://steamdb.info/app/1000030/,91.34%
451,Blade & Sorcery,https://steamdb.info/app/629730/,91.32%
452,FrostRunner,https://steamdb.info/app/934840/,91.32%
453,Thomas Was Alone,https://steamdb.info/app/220780/,91.32%
454,Brigador: Up-Armored Edition,https://steamdb.info/app/274500/,91.32%
455,Rogue Legacy,https://steamdb.info/app/241600/,91.31%
456,Rome: Total War,https://steamdb.info/app/4760/,91.31%
457,RED HOT VENGEANCE,https://steamdb.info/app/1058640/,91.31%
458,Hyper Light Drifter,https://steamdb.info/app/257850/,91.29%
459,Later Alligator,https://steamdb.info/app/966320/,91.29%
460,Into the Breach,https://steamdb.info/app/590380/,91.28%
461,Space Rangers HD: A War Apart,https://steamdb.info/app/214730/,91.28%
462,Cities: Skylines,https://steamdb.info/app/255710/,91.28%
463,Total Annihilation,https://steamdb.info/app/298030/,91.28%
464,King Exit,https://steamdb.info/app/712840/,91.28%
465,Resident Evil 7 Biohazard,https://steamdb.info/app/418370/,91.27%
466,TSIOQUE,https://steamdb.info/app/393190/,91.27%
467,Wuppo - Definitive Edition,https://steamdb.info/app/400630/,91.26%
468,Timelie,https://steamdb.info/app/1150950/,91.26%
469,The Messenger,https://steamdb.info/app/764790/,91.26%
470,Braid,https://steamdb.info/app/26800/,91.25%
471,Hitman: Blood Money,https://steamdb.info/app/6860/,91.25%
472,Roman's Christmas / 罗曼圣诞探案集,https://steamdb.info/app/926340/,91.25%
473,Quake III Arena,https://steamdb.info/app/2200/,91.23%
474,some some convenience store 썸썸 편의점,https://steamdb.info/app/1217390/,91.23%
475,Grim Dawn,https://steamdb.info/app/219990/,91.23%
476,Hyperdimension Neptunia Re;Birth3 V Generation,https://steamdb.info/app/353270/,91.23%
477,Journey,https://steamdb.info/app/638230/,91.23%
478,LOVE³ -Love Cube-,https://steamdb.info/app/939600/,91.23%
479,Enderal: Forgotten Stories,https://steamdb.info/app/933480/,91.22%
480,DISTRAINT 2,https://steamdb.info/app/743390/,91.21%
481,ISLAND,https://steamdb.info/app/857450/,91.21%
482,Stormworks: Build and Rescue,https://steamdb.info/app/573090/,91.21%
483,Transmissions: Element 120,https://steamdb.info/app/365300/,91.20%
484,Megadimension Neptunia VII,https://steamdb.info/app/460120/,91.20%
485,Hello Charlotte: Childhood's End,https://steamdb.info/app/760890/,91.19%
486,The Secret of Monkey Island: Special Edition,https://steamdb.info/app/32360/,91.19%
487,Marie's Room,https://steamdb.info/app/648390/,91.19%
488,The Crown of Leaves,https://steamdb.info/app/604330/,91.19%
489,Subnautica: Below Zero,https://steamdb.info/app/848450/,91.18%
490,Zup!,https://steamdb.info/app/533300/,91.18%
491,Stronghold HD,https://steamdb.info/app/40950/,91.16%
492,Rusted Warfare - RTS,https://steamdb.info/app/647960/,91.15%
493,Post Void,https://steamdb.info/app/1285670/,91.14%
494,Heat Signature,https://steamdb.info/app/268130/,91.13%
495,Tiny Snow,https://steamdb.info/app/1002560/,91.13%
496,Freddy Fazbear's Pizzeria Simulator,https://steamdb.info/app/738060/,91.13%
497,Fallout 2,https://steamdb.info/app/38410/,91.12%
498,狐の旅路,https://steamdb.info/app/1178050/,91.12%
499,Retrowave,https://steamdb.info/app/1239690/,91.10%
500,The Coin Game,https://steamdb.info/app/598980/,91.09%
501,Airships: Conquer the Skies,https://steamdb.info/app/342560/,91.09%
502,Farm Together,https://steamdb.info/app/673950/,91.07%
503,Momodora: Reverie Under the Moonlight,https://steamdb.info/app/428550/,91.07%
504,Insaniquarium! Deluxe,https://steamdb.info/app/3320/,91.06%
505,PRICE,https://steamdb.info/app/465520/,91.06%
506,AVICII Invector,https://steamdb.info/app/986800/,91.04%
507,沉睡的法则 Things as They Are,https://steamdb.info/app/965820/,91.04%
508,Relic Hunters Zero,https://steamdb.info/app/382490/,91.03%
509,Tiny Bunny,https://steamdb.info/app/1249880/,91.02%
510,Blackwell Epiphany,https://steamdb.info/app/236930/,91.02%
511,killer7,https://steamdb.info/app/868520/,91.02%
512,Mushihimesama,https://steamdb.info/app/377860/,91.02%
513,I wanna be the Creator,https://steamdb.info/app/913550/,91.02%
514,Soda Dungeon,https://steamdb.info/app/564710/,91.01%
515,Yuppie Psycho,https://steamdb.info/app/597760/,91.01%
516,Bean Battles,https://steamdb.info/app/765410/,91.00%
517,Door Kickers: Action Squad,https://steamdb.info/app/686200/,91.00%
518,Kindergarten 2,https://steamdb.info/app/1067850/,91.00%
519,EARTH DEFENSE FORCE 5,https://steamdb.info/app/1007040/,90.99%
520,F.E.A.R.,https://steamdb.info/app/21090/,90.99%
521,Linelight,https://steamdb.info/app/469790/,90.98%
522,Alien: Isolation,https://steamdb.info/app/214490/,90.98%
523,Short Stories Collection of Class Tangerine,https://steamdb.info/app/701930/,90.98%
524,Little Busters! English Edition,https://steamdb.info/app/635940/,90.98%
525,Stick Fight: The Game,https://steamdb.info/app/674940/,90.97%
526,Spec Ops: The Line,https://steamdb.info/app/50300/,90.96%
527,Rivals of Aether,https://steamdb.info/app/383980/,90.96%
528,Sprout,https://steamdb.info/app/758530/,90.96%
529,The Test,https://steamdb.info/app/1241510/,90.94%
530,Dungeon Warfare,https://steamdb.info/app/355980/,90.94%
531,Misao: Definitive Edition,https://steamdb.info/app/691450/,90.93%
532,Hacknet,https://steamdb.info/app/365450/,90.93%
533,Until You Fall,https://steamdb.info/app/858260/,90.92%
534,コイカツ / Koikatsu Party,https://steamdb.info/app/1073440/,90.92%
535,Pajama Sam in No Need to Hide When It's Dark Outside,https://steamdb.info/app/283960/,90.92%
536,Narcissu 1st & 2nd,https://steamdb.info/app/264380/,90.91%
537,Bloodstained: Curse of the Moon,https://steamdb.info/app/838310/,90.90%
538,Worms Armageddon,https://steamdb.info/app/217200/,90.90%
539,SENRAN KAGURA SHINOVI VERSUS,https://steamdb.info/app/411830/,90.90%
540,Super House of Dead Ninjas,https://steamdb.info/app/224820/,90.89%
541,Hentai Girl Linda,https://steamdb.info/app/927890/,90.88%
542,Swarmlake,https://steamdb.info/app/793350/,90.88%
543,I Wanna Maker,https://steamdb.info/app/1114940/,90.88%
544,Cogmind,https://steamdb.info/app/722730/,90.87%
545,My Time At Portia,https://steamdb.info/app/666140/,90.87%
546,A Space For The Unbound - Prologue,https://steamdb.info/app/1201280/,90.86%
547,Kingdom Rush Origins,https://steamdb.info/app/816340/,90.86%
548,Evil Genius,https://steamdb.info/app/3720/,90.86%
549,One Way Heroics,https://steamdb.info/app/266210/,90.85%
550,Grim Legends 2: Song of the Dark Swan,https://steamdb.info/app/279800/,90.83%
551,Epic Battle Fantasy 3,https://steamdb.info/app/521200/,90.83%
552,Hotline Miami 2: Wrong Number,https://steamdb.info/app/274170/,90.83%
553,System Shock 2,https://steamdb.info/app/238210/,90.83%
554,Hatoful Boyfriend,https://steamdb.info/app/310080/,90.83%
555,Brütal Legend,https://steamdb.info/app/225260/,90.82%
556,Mushroom Cats,https://steamdb.info/app/1071120/,90.82%
557,100% Orange Juice,https://steamdb.info/app/282800/,90.82%
558,WILL: A Wonderful World,https://steamdb.info/app/588040/,90.81%
559,BirdGut,https://steamdb.info/app/1072390/,90.81%
560,Google Spotlight Stories: Age of Sail,https://steamdb.info/app/882110/,90.81%
561,Paint the Town Red,https://steamdb.info/app/337320/,90.80%
562,Legend of Grimrock,https://steamdb.info/app/207170/,90.80%
563,Max Payne 2: The Fall of Max Payne,https://steamdb.info/app/12150/,90.79%
564,Scalak,https://steamdb.info/app/858760/,90.79%
565,Pit People,https://steamdb.info/app/291860/,90.79%
566,Peggle Deluxe,https://steamdb.info/app/3480/,90.79%
567,Princess Lili - 丽丽公主,https://steamdb.info/app/876850/,90.79%
568,One Step From Eden,https://steamdb.info/app/960690/,90.79%
569,Serious Sam Classic: The Second Encounter,https://steamdb.info/app/41060/,90.79%
570,The Witch's House MV,https://steamdb.info/app/885810/,90.77%
571,LEGO® MARVEL Super Heroes,https://steamdb.info/app/249130/,90.77%
572,Otaku's Adventure,https://steamdb.info/app/937170/,90.77%
573,Little Inferno,https://steamdb.info/app/221260/,90.76%
574,Dungeons of Dredmor,https://steamdb.info/app/98800/,90.76%
575,Poly Bridge 2,https://steamdb.info/app/1062160/,90.75%
576,Shadow Warrior,https://steamdb.info/app/233130/,90.74%
577,"one night, hot springs",https://steamdb.info/app/917680/,90.72%
578,Kao the Kangaroo: Round 2,https://steamdb.info/app/1048540/,90.72%
579,Race The Sun,https://steamdb.info/app/253030/,90.72%
580,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",https://steamdb.info/app/409160/,90.72%
581,Paint it Back,https://steamdb.info/app/385250/,90.71%
582,Project Arrhythmia,https://steamdb.info/app/440310/,90.71%
583,Cattails,https://steamdb.info/app/634160/,90.70%
584,METAL GEAR RISING: REVENGEANCE,https://steamdb.info/app/235460/,90.70%
585,Samorost 3,https://steamdb.info/app/421120/,90.70%
586,DISTRAINT: Deluxe Edition,https://steamdb.info/app/395170/,90.69%
587,Lethal League,https://steamdb.info/app/261180/,90.69%
588,東方幕華祭 TouHou Makuka Sai ~ Fantastic Danmaku Festival,https://steamdb.info/app/882710/,90.68%
589,東方紺珠伝 ～ Legacy of Lunatic Kingdom.,https://steamdb.info/app/937580/,90.67%
590,Kindred Spirits on the Roof,https://steamdb.info/app/402620/,90.66%
591,Kaori After Story,https://steamdb.info/app/979600/,90.66%
592,Mhakna Gramura and Fairy Bell,https://steamdb.info/app/753220/,90.66%
593,東方鬼形獣 〜 Wily Beast and Weakest Creature.,https://steamdb.info/app/1079160/,90.66%
594,Maiden & Spell,https://steamdb.info/app/1004770/,90.66%
595,The Legend of Heroes: Trails of Cold Steel III,https://steamdb.info/app/991270/,90.65%
596,60 Seconds! Reatomized,https://steamdb.info/app/1012880/,90.65%
597,Rising Storm/Red Orchestra 2 Multiplayer,https://steamdb.info/app/35450/,90.64%
598,ABZÛ,https://steamdb.info/app/384190/,90.64%
599,Agent A: A puzzle in disguise,https://steamdb.info/app/801480/,90.62%
600,Unavowed,https://steamdb.info/app/336140/,90.61%
601,Hidden in Plain Sight,https://steamdb.info/app/303590/,90.61%
602,No Time,https://steamdb.info/app/1043340/,90.61%
603,Serious Sam HD: The First Encounter,https://steamdb.info/app/41000/,90.61%
604,Middle-earth™: Shadow of Mordor™,https://steamdb.info/app/241930/,90.60%
605,坦率的小红帽和爱说谎的狼,https://steamdb.info/app/1216080/,90.60%
606,Tales of Berseria,https://steamdb.info/app/429660/,90.58%
607,5D Chess With Multiverse Time Travel,https://steamdb.info/app/1349230/,90.58%
608,FINAL FANTASY VII,https://steamdb.info/app/39140/,90.57%
609,RollerCoaster Tycoon: Deluxe,https://steamdb.info/app/285310/,90.57%
610,My Summer Car,https://steamdb.info/app/516750/,90.57%
611,Slap City,https://steamdb.info/app/725480/,90.56%
612,The Walking Dead: The Final Season,https://steamdb.info/app/866800/,90.56%
613,Narcissu 10th Anniversary Anthology Project,https://steamdb.info/app/426690/,90.56%
614,Farming Simulator 17,https://steamdb.info/app/447020/,90.54%
615,Grim Legends: The Forsaken Bride,https://steamdb.info/app/284850/,90.52%
616,Kindergarten,https://steamdb.info/app/589590/,90.52%
617,Age of Empires II: Definitive Edition,https://steamdb.info/app/813780/,90.51%
618,Lambda Wars Beta,https://steamdb.info/app/270370/,90.50%
619,There is No GreenDam,https://steamdb.info/app/1109460/,90.50%
620,Command and Conquer 3: Kane's Wrath,https://steamdb.info/app/24810/,90.50%
621,ACE Academy,https://steamdb.info/app/396650/,90.49%
622,Highway Blossoms,https://steamdb.info/app/451760/,90.49%
623,Touhou Fantasia,https://steamdb.info/app/1010890/,90.49%
624,Empires of the Undergrowth,https://steamdb.info/app/463530/,90.48%
625,Space Pirate Trainer,https://steamdb.info/app/418650/,90.48%
626,Estranged: Act I,https://steamdb.info/app/261820/,90.47%
627,The Thrill of the Fight,https://steamdb.info/app/494150/,90.46%
628,Jet Island,https://steamdb.info/app/587220/,90.46%
629,Sins of a Solar Empire: Rebellion,https://steamdb.info/app/204880/,90.45%
630,Minion Masters,https://steamdb.info/app/489520/,90.45%
631,Call of Duty: Modern Warfare 2,https://steamdb.info/app/10180/,90.45%
632,Noel The Mortal Fate S1-7,https://steamdb.info/app/850000/,90.45%
633,Wolfenstein 3D,https://steamdb.info/app/2270/,90.44%
634,UnReal World,https://steamdb.info/app/351700/,90.44%
635,Zero Escape: The Nonary Games,https://steamdb.info/app/477740/,90.44%
636,DRAGON BALL Z: KAKAROT,https://steamdb.info/app/851850/,90.43%
637,The Legend of Heroes: Trails of Cold Steel II,https://steamdb.info/app/748490/,90.43%
638,Ys Origin,https://steamdb.info/app/207350/,90.42%
639,IronWolf VR,https://steamdb.info/app/552080/,90.42%
640,Company of Heroes ,https://steamdb.info/app/228200/,90.41%
641,Umineko When They Cry - Question Arcs,https://steamdb.info/app/406550/,90.41%
642,Super Amazing Wagon Adventure,https://steamdb.info/app/250500/,90.40%
643,Timberman,https://steamdb.info/app/398710/,90.40%
644,Outer Wilds,https://steamdb.info/app/753640/,90.40%
645,KAMI,https://steamdb.info/app/272040/,90.40%
646,Rise of Nations: Extended Edition,https://steamdb.info/app/287450/,90.39%
647,Muv-Luv Alternative,https://steamdb.info/app/802890/,90.39%
648,DEEP SPACE WAIFU: FANTASY,https://steamdb.info/app/859680/,90.39%
649,Escape Goat,https://steamdb.info/app/251370/,90.38%
650,"OH MY GOD, LOOK AT THIS KNIGHT",https://steamdb.info/app/781440/,90.38%
651,Half-Life 2: DownFall,https://steamdb.info/app/587650/,90.38%
652,The Test: Hypothesis Rising,https://steamdb.info/app/1282200/,90.37%
653,俠隱閣(PathOfWuxia),https://steamdb.info/app/1189630/,90.36%
654,The Political Process,https://steamdb.info/app/1184770/,90.36%
655,Bai Qu: Hundreds of Melodies,https://steamdb.info/app/516600/,90.36%
656,Coming Out on Top,https://steamdb.info/app/642090/,90.34%
657,祈風 Inorikaze,https://steamdb.info/app/992740/,90.33%
658,Child of Light,https://steamdb.info/app/256290/,90.33%
659,DEEP SPACE WAIFU: FLAT JUSTICE,https://steamdb.info/app/639780/,90.32%
660,Confess My Love,https://steamdb.info/app/637850/,90.32%
661,Infinifactory,https://steamdb.info/app/300570/,90.32%
662,Company of Heroes - Legacy Edition,https://steamdb.info/app/4560/,90.32%
663,X-COM: UFO Defense,https://steamdb.info/app/7760/,90.32%
664,Shipped,https://steamdb.info/app/1037190/,90.31%
665,Grand Theft Auto: Vice City,https://steamdb.info/app/12110/,90.29%
666,FAR: Lone Sails,https://steamdb.info/app/609320/,90.29%
667,Majotori,https://steamdb.info/app/588730/,90.28%
668,DOOM II: Hell on Earth,https://steamdb.info/app/2300/,90.28%
669,The Stanley Parable,https://steamdb.info/app/221910/,90.28%
670,World of Goo,https://steamdb.info/app/22000/,90.27%
671,Crystalline,https://steamdb.info/app/616250/,90.26%
672,ShellShock Live,https://steamdb.info/app/326460/,90.25%
673,N++,https://steamdb.info/app/230270/,90.25%
674,Making Lovers,https://steamdb.info/app/1200720/,90.24%
675,Ikaruga,https://steamdb.info/app/253750/,90.23%
676,Hentai Girl Fantasy,https://steamdb.info/app/1146950/,90.23%
677,TowerFall Ascension,https://steamdb.info/app/251470/,90.23%
678,EXAPUNKS,https://steamdb.info/app/716490/,90.23%
679,Tilt Brush,https://steamdb.info/app/327140/,90.22%
680,Chronicon,https://steamdb.info/app/375480/,90.22%
681,A Summer's End - Hong Kong 1986,https://steamdb.info/app/1111370/,90.22%
682,Zup! 7,https://steamdb.info/app/658560/,90.22%
683,Sid Meier's Pirates!,https://steamdb.info/app/3920/,90.22%
684,Danganronpa V3: Killing Harmony Demo Ver.,https://steamdb.info/app/589120/,90.22%
685,Viscera Cleanup Detail,https://steamdb.info/app/246900/,90.21%
686,The Room VR: A Dark Matter,https://steamdb.info/app/1104380/,90.21%
687,Frog Fractions: Game of the Decade Edition,https://steamdb.info/app/1194840/,90.21%
688,My Brother Rabbit,https://steamdb.info/app/855640/,90.21%
689,Jamestown,https://steamdb.info/app/94200/,90.21%
690,GUILTY GEAR Xrd -REVELATOR-,https://steamdb.info/app/520440/,90.20%
691,Arma 2: Operation Arrowhead,https://steamdb.info/app/33930/,90.20%
692,Halo: The Master Chief Collection,https://steamdb.info/app/976730/,90.20%
693,Friday the 13th: Killer Puzzle,https://steamdb.info/app/795100/,90.20%
694,Dungeon Defenders,https://steamdb.info/app/65800/,90.18%
695,Zombie Estate 2,https://steamdb.info/app/512490/,90.18%
696,Yakuza 0,https://steamdb.info/app/638970/,90.18%
697,Bloons TD5,https://steamdb.info/app/306020/,90.18%
698,Levelhead,https://steamdb.info/app/792710/,90.18%
699,Insurgency,https://steamdb.info/app/222880/,90.17%
700,Crash Bandicoot™ N. Sane Trilogy,https://steamdb.info/app/731490/,90.17%
701,Planescape: Torment: Enhanced Edition,https://steamdb.info/app/466300/,90.17%
702,Sonic Generations,https://steamdb.info/app/71340/,90.16%
703,Impossible Creatures,https://steamdb.info/app/324680/,90.16%
